1,10,50,100,250,500,1000,2500,5000,full,price,time
46702.87120700957,46709.425614066866,46717.561365316826,46716.24937275608,46796.759231409924,46934.08981327359,47132.78401259786,47707.91760567164,50468.59671642746,131.7516664676388,46703.06,2024-01-11T01:24:37.599Z
46700.190322065944,46705.36891349001,46708.39434500765,46708.61881035085,46766.601313508276,46927.14735067536,47119.74838748621,47695.526564821535,50456.94535744813,131.77206153883478,46700.2,2024-01-11T01:24:38.599Z
46701.05856710473,46706.69544899351,46709.28539997687,46707.83598838746,46769.31263879751,46930.869029613554,47119.878073554544,47695.961786907596,50457.22907249436,131.77135268525905,46703.08,2024-01-11T01:24:39.599Z
46703.14048020881,46706.13719108003,46714.98964390314,46711.82080997285,46781.3628574461,46930.44121621371,47125.84707543578,47695.69985955309,50460.51607750067,131.7744796948037,46703.15,2024-01-11T01:24:40.599Z
46702.577482517474,46702.288127511005,46706.59614022804,46704.21883725737,46758.19368802333,46919.8167754489,47119.82801141885,47695.07784076863,50457.000776395325,131.76727714926847,46703.15,2024-01-11T01:24:41.599Z
46702.44731425399,46706.163928876085,46707.86451870965,46705.73494890687,46768.536803382514,46929.15394969592,47122.32982985268,47697.712618891725,50460.400379330335,131.75925890821722,46703.15,2024-01-11T01:24:42.600Z
46697.275330334654,46696.94911407432,46706.18817352628,46705.17326638274,46732.731712293076,46926.60876839209,47120.40642727665,47696.2927824735,50455.08568746701,131.76536924886736,46698.8,2024-01-11T01:24:43.600Z
46695.804116835134,46695.50006775729,46701.11125232366,46707.754387090004,46731.87789789014,46878.19890671674,47119.14998302213,47690.119271548065,50452.015261314526,131.77347318374046,46695.81,2024-01-11T01:24:44.599Z
46695.80176442304,46694.950931605155,46704.670332592075,46704.06998881979,46732.03510670419,46925.62451049158,47118.805274725186,47694.63871453864,50452.373358266486,131.77192639177184,46694.63,2024-01-11T01:24:45.600Z
46696.317845605256,46700.55025302284,46707.37852127742,46710.93456838227,46778.42469145218,46930.73173067737,47126.71700022956,47696.47002872009,50462.48029795364,131.7670586402528,46699.48,2024-01-11T01:24:46.600Z
46699.73810192795,46700.698986176176,46703.2006629693,46711.59565650903,46770.17866044396,46931.731237573775,47127.81262882992,47697.900918749045,50464.371379878576,131.75989405809787,46699.07,2024-01-11T01:24:47.600Z
46696.806864650905,46698.30069760951,46706.76762179989,46706.556057818874,46736.49643092526,46924.36702309654,47120.884992817046,47692.86821031756,50456.61600391274,131.7565964003816,46699.77,2024-01-11T01:24:48.600Z
46699.04420010266,46702.56879027771,46706.19070083959,46703.867093745386,46769.11689493548,46931.8426003173,47120.971253229836,47698.20266739559,50461.016767314264,131.76021618933382,46702.38,2024-01-11T01:24:49.601Z
46703.140095428294,46707.14080673427,46704.249316816495,46708.56146460788,46770.201653004166,46935.37329990991,47124.77848508782,47710.921466271924,50468.77460818998,131.7327213721849,46703.15,2024-01-11T01:24:50.601Z
46705.657509657794,46705.99196391857,46707.3224059396,46711.2100834643,46770.05209174984,46932.832891025704,47122.14192995769,47698.59658733488,50461.040999393714,131.7537119729259,46708.4,2024-01-11T01:24:51.601Z
46704.12296166433,46707.16218918624,46707.26204416369,46708.399936573485,46768.65478833007,46932.32945272733,47122.37128726917,47698.31560503093,50461.217812853465,131.75531799017398,46704.21,2024-01-11T01:24:52.601Z
46705.70534187906,46707.21630444257,46709.509185982184,46711.97416473847,46769.771541129376,46932.358652158415,47121.98383607195,47697.90037471954,50462.29162878009,131.75833879496335,46704.21,2024-01-11T01:24:53.601Z
46704.36409677045,46708.04464348845,46709.78303189608,46711.726230237924,46770.00317080186,46932.758491765904,47122.4516486203,47699.04750840446,50463.258521910335,131.7548849450126,46707.53,2024-01-11T01:24:54.601Z
46707.488644950376,46712.312619400334,46713.50040264438,46717.48094754034,46773.38633340219,46935.61419199735,47125.02579316208,47710.28525931467,50477.91312853567,131.73962978562128,46710,2024-01-11T01:24:55.601Z
46707.13992848033,46707.25886597306,46709.63023596455,46714.10954244818,46762.990496650746,46924.55599348168,47120.14773789028,47695.403470519166,50453.567838449824,131.76959450710982,46707.14,2024-01-11T01:24:56.601Z
46709.1051044193,46708.63620167974,46715.822267102165,46716.37481589404,46772.55910062818,46932.62667584764,47121.73405565049,47698.01852545754,50461.09687511795,131.76402987075502,46709.99,2024-01-11T01:24:57.601Z
46712.25253235679,46711.02677101011,46703.573570701556,46714.88779672142,46743.61102465598,46934.99922458894,47130.63042225489,47700.074500449,50395.44002570111,131.70190288695042,46710.89,2024-01-11T01:24:58.602Z
46710.889888640726,46710.21508208067,46707.06076760391,46717.42121591937,46778.66554385488,46943.07715996372,47135.64209312915,47710.58316805134,50478.01285201183,131.67566819264613,46710.89,2024-01-11T01:24:59.602Z
46710.88991501431,46709.90485305294,46711.174602464846,46719.893057426416,46769.34721752613,46937.20824935219,47130.42915688621,47705.228835347094,50468.959742311665,131.7093536557333,46710.88,2024-01-11T01:25:00.602Z
46710.886521989465,46709.95344545515,46711.283632995015,46718.443023657725,46767.83774468651,46935.05574287932,47128.25076527198,47703.179995408,50465.52365014567,131.72251143444163,46710.89,2024-01-11T01:25:01.602Z
46710.88048933013,46710.21041004021,46704.26240656482,46713.68232318496,46730.773643351604,46924.18099703984,47122.89934911399,47697.01807252221,50455.02028253453,131.76042113263188,46710.89,2024-01-11T01:25:02.602Z
46711.08767603463,46711.36855843768,46714.81201279398,46718.45467984035,46764.738891523164,46924.22319436027,47122.909552254074,47693.03533477334,50451.12238759252,131.75958189989333,46712.35,2024-01-11T01:25:03.602Z
46711.08096873851,46712.39114225181,46719.588258490505,46719.149546338864,46740.2170412582,46930.1576747065,47122.182335220205,47696.06333783756,50454.36110529158,131.7692142731275,46712.35,2024-01-11T01:25:04.602Z
46711.230433882614,46712.92328099517,46721.01275957464,46716.57650400752,46772.447158338924,46930.656491335874,47122.74958987085,47697.231523531555,50458.11482943489,131.76519024683068,46714.18,2024-01-11T01:25:05.603Z
46712.25054201034,46712.513214195365,46719.464623098254,46716.69049672886,46764.95348703904,46930.51732185961,47122.60553815938,47697.09871100069,50454.62505453442,131.7660016610384,46712.26,2024-01-11T01:25:06.603Z
46712.25618128072,46712.890267059156,46719.24143413915,46716.073848072396,46773.03294948311,46931.57172198853,47123.72149113714,47698.162757869315,50457.1556717923,131.75896681068622,46712.26,2024-01-11T01:25:07.603Z
46712.25613791654,46713.14264864779,46718.518786215274,46715.84478356609,46760.54988173253,46930.86456840137,47122.96698173875,47697.44280820725,50455.77196952175,131.76376580981233,46712.26,2024-01-11T01:25:08.603Z
46711.3575191905,46711.65920358021,46720.71277953059,46713.33673835854,46775.038089572816,46933.449665390144,47125.39383531404,47699.62533893237,50459.28544469177,131.75072227949923,46711.08,2024-01-11T01:25:09.603Z
46711.08935884879,46711.18764107594,46719.14647485133,46712.88862458757,46740.505635844085,46930.44421697965,47122.532170369544,47696.47861114925,50455.02510294875,131.7666302037477,46711.08,2024-01-11T01:25:10.604Z
46702.53991785648,46702.89414533284,46701.38059813127,46704.078221261436,46704.26686171541,46878.65619819286,47127.04503067984,47689.50754820778,50381.27902015489,131.72396323442416,46705.93,2024-01-11T01:25:11.604Z
46702.53999993347,46702.876623258344,46698.90081859152,46695.28326166309,46699.733010243406,46876.969092474275,47126.14480869034,47680.71261394806,50376.14773298087,131.72802464117606,46702.53,2024-01-11T01:25:12.604Z
46695.13864902244,46696.31780200443,46696.78841160944,46692.301141726566,46693.421597585315,46871.01819889162,47119.94519889083,47674.22866863527,50366.2702304357,131.76131546448303,46697.82,2024-01-11T01:25:13.604Z
46695.139378876505,46695.59256482813,46691.65812638293,46690.66105040148,46692.952816213015,46872.77149405746,47120.31171186999,47676.99284904122,50359.66393716523,131.74236257272358,46695.14,2024-01-11T01:25:14.604Z
46695.139408925585,46695.50217911725,46692.21804445111,46692.03833043446,46692.67662713361,46870.17076469344,47119.490847438516,47682.04459067604,50365.506374116965,131.7660733907283,46695.14,2024-01-11T01:25:15.604Z
46694.15999434595,46693.078911829085,46693.99987195557,46691.318838668034,46693.253631816915,46869.08659024934,47117.432265957344,47671.74477355271,50362.182277903536,131.7780953875462,46689.25,2024-01-11T01:25:16.604Z
46687.9898712338,46688.264911283,46690.8882519236,46690.31473490288,46685.59481689542,46871.548199894634,47118.85029892057,47678.00001237874,50361.09947113519,131.7455062539926,46687.99,2024-01-11T01:25:17.605Z
46687.98899116386,46685.87416992554,46685.23229805704,46689.66870574877,46684.65506390827,46868.4700904238,47116.21383906305,47674.17204749638,50354.961873314714,131.76137977035913,46687.99,2024-01-11T01:25:18.605Z
46687.989814803834,46686.62198782424,46687.81513500353,46690.93345333394,46685.140789834084,46869.117717129804,47116.69216117519,47675.15353290162,50356.47889371821,131.75898881719763,46685.96,2024-01-11T01:25:19.606Z
46683.49120432,46683.44561420678,46687.32595071369,46686.282523103466,46687.2731949994,46866.183029692584,47116.49900792828,47679.994849078364,50362.96582183273,131.77442713729374,46682.41,2024-01-11T01:25:20.605Z
46683.548430719995,46682.53180206745,46685.7244381297,46683.042934178986,46681.02175327875,46858.43202176499,47115.561552606894,47677.239565202566,50361.24534893005,131.77798432840478,46685.84,2024-01-11T01:25:21.606Z
46683.208422307005,46682.3953741988,46685.1306027581,46682.65841769649,46680.57271244253,46857.92962721792,47115.55032673717,47678.89697088413,50361.018085057665,131.77989693874846,46682.89,2024-01-11T01:25:22.606Z
46685.01718760566,46683.409539906796,46687.87823285879,46688.18981966778,46682.742586109554,46867.83688455612,47114.17533922018,47675.067515607334,50356.54949815403,131.76277394210757,46685.41,2024-01-11T01:25:23.606Z
46684.01004112964,46681.70266134241,46684.74966527456,46680.60276058357,46681.31683432344,46865.67444709664,47112.60094273028,47672.18226432483,50351.82924784602,131.77186802685358,46682.88,2024-01-11T01:25:24.607Z
46682.888752222105,46681.91754907945,46683.969392279134,46680.89181516337,46681.73580561236,46865.186761204306,47113.08844821917,47671.63744239935,50351.15276866525,131.77548162192096,46682.89,2024-01-11T01:25:25.607Z
46682.889304152864,46681.88922522355,46683.78021389571,46679.82151255338,46679.82156531005,46864.330509848514,47111.490648479914,47671.37112436213,50350.71392209575,131.77588462240874,46682.89,2024-01-11T01:25:26.608Z
46682.88874022507,46681.669700589395,46685.92356655027,46681.98158628331,46685.878696239255,46865.00331027703,47115.05887260568,47670.753746444876,50361.6640718368,131.77782670346923,46679.18,2024-01-11T01:25:27.609Z
46675.689874013995,46676.018050230414,46676.134051738205,46679.95238952476,46682.44537347404,46864.15187447837,47104.88641895094,47674.77399556186,50357.75986690647,131.76408111369577,46673.43,2024-01-11T01:25:28.609Z
46665.91514851486,46671.33343532699,46668.14414770685,46674.49613535364,46680.813900485984,46888.70033050403,47108.64005599565,47683.32286935486,50366.17304722728,131.73917573445758,46670.16,2024-01-11T01:25:29.610Z
46666.03169231288,46665.30936674976,46668.81204986908,46669.08813389523,46677.62129272836,46862.71480462258,47104.93136491513,47674.69394991765,50359.099502824945,131.756269413136,46668.12,2024-01-11T01:25:30.610Z
46661.66999979006,46662.43987118978,46662.04742436305,46663.66049614198,46670.9154990949,46849.24548560173,47106.74256107173,47675.952308152315,50359.006112305324,131.74820069463885,46664.33,2024-01-11T01:25:31.611Z
46661.66999975096,46661.61561368123,46663.48212463012,46663.2117737381,46671.70993140798,46865.20941506931,47113.260243845085,47675.1698787728,50357.51868865775,131.75635543996046,46661.67,2024-01-11T01:25:32.611Z
46657.974978752,46659.12032697831,46659.47846645427,46662.62268474318,46668.7261094137,46864.75298632393,47107.70571603757,47677.38661274035,50361.68075565588,131.7373883136992,46660,2024-01-11T01:25:33.611Z
46658.26181092985,46658.18556619317,46660.70148223819,46663.673868318445,46667.85903891575,46861.86023727384,47104.47814330643,47675.01396782865,50356.74777680083,131.75701441444608,46656.44,2024-01-11T01:25:34.612Z
46660.56262228061,46660.47692701364,46662.620403268804,46667.47991429788,46674.03881470822,46863.898112760275,47112.395050874184,47676.71213117606,50361.20818782952,131.7577279524788,46660.79,2024-01-11T01:25:35.612Z
46658.16052631578,46660.846955205314,46663.89870527283,46668.827551187,46674.062802272274,46862.675232187685,47104.54699851316,47675.09912598447,50359.014956566985,131.7581414513869,46660.79,2024-01-11T01:25:36.613Z
46662.41100942347,46662.21018763993,46670.05669907438,46672.02980325001,46711.33663313724,46916.50708390499,47117.26239904905,47685.26628085204,50380.30609176319,131.73450937631196,46662.42,2024-01-11T01:25:37.613Z
46664.017968063476,46662.75314209545,46671.15353900875,46671.64232771322,46711.24934581384,46915.77231330649,47115.542525702775,47684.635848204554,50368.34669105907,131.73864441904732,46666.27,2024-01-11T01:25:38.614Z
46671.016074221014,46670.405238600084,46673.661810648,46672.43961110239,46680.341242252,46921.374450409014,47121.62178961643,47688.281458955884,50385.880436306994,131.71431102091213,46672.86,2024-01-11T01:25:39.614Z
46662.145452077704,46664.93478021136,46667.94633303801,46665.477407625636,46676.14382511813,46867.71699378332,47116.40918213002,47678.72909714146,50364.85970766035,131.73642688785824,46672.85,2024-01-11T01:25:40.614Z
46670.70603603603,46668.32357256133,46674.67642135624,46673.442781980644,46676.56698814098,46868.50570607714,47120.65683568356,47680.80499568161,50379.89677268457,131.73322176343416,46670.49,2024-01-11T01:25:41.614Z
46678.04095979094,46683.78407594305,46691.43558013196,46685.041895208364,46720.775459725875,46931.83274777076,47128.005568333654,47704.59719671813,50400.03678266343,131.67721348770377,46677.81,2024-01-11T01:25:42.614Z
46679.63468489912,46680.93350449481,46680.9590344551,46687.85815843751,46724.73524942927,46927.979770257676,47126.77985274432,47691.18488900918,50393.1373534204,131.7003201185057,46679.64,2024-01-11T01:25:43.614Z
46678.18046462772,46677.42471094704,46683.768990735276,46681.34498210392,46723.607709932054,46922.9639240591,47125.37658380325,47689.93839957663,50391.09483552295,131.70798943436566,46679.64,2024-01-11T01:25:44.614Z
46678.68914046728,46678.7451937827,46684.75293990726,46677.3106020264,46728.18026578943,46927.83098452361,47126.1883893242,47690.73558626881,50391.804504007276,131.70705822618902,46679.64,2024-01-11T01:25:45.615Z
46670.121336815006,46671.50849155588,46673.84602735407,46666.68348279674,46717.51321801256,46911.44304207955,47116.1922152088,47690.88796051324,50381.18127066102,131.69818788717131,46673.88,2024-01-11T01:25:46.615Z
46670.000990563065,46668.69654481615,46679.827646291,46671.94074280117,46679.6587561813,46870.05467234284,47117.88971620431,47679.486820987,50366.299088615924,131.73450029622467,46673.88,2024-01-11T01:25:47.616Z
46669.34066037736,46669.75021532379,46673.57013476452,46667.81789558622,46677.44896680431,46918.523617156854,47111.23308092103,47686.22193778683,50370.02663507014,131.72633280683297,46671.28,2024-01-11T01:25:48.616Z
46671.441315860655,46671.30281022505,46681.43365067369,46673.90061233727,46686.85088496482,46919.33660862367,47121.11240944747,47684.81106165164,50379.79290562454,131.73700967380313,46671.44,2024-01-11T01:25:49.616Z
46671.44047034739,46670.75117085846,46682.16457588611,46678.147617886985,46724.3807636032,46921.35889679933,47121.016047581215,47687.856196371045,50372.542263141084,131.7233040134897,46671.45,2024-01-11T01:25:50.616Z
46668.221417225,46668.66550418972,46673.98079284826,46668.843510576495,46717.49851659722,46925.19967201099,47114.04726712652,47689.72004618465,50380.71414361621,131.70700910316,46671.45,2024-01-11T01:25:51.616Z
46669.012728789996,46670.22555645804,46680.46964795874,46671.24116816342,46716.17981084319,46922.47581454189,47117.46258341837,47685.5409074715,50372.17678504829,131.7378610920984,46668.48,2024-01-11T01:25:52.616Z
46671.17795772791,46668.964349801645,46679.8936770453,46676.75918556908,46716.19272322844,46918.05761191073,47116.39930259367,47684.43644459975,50366.67908308704,131.74538040834761,46671.41,2024-01-11T01:25:53.616Z
46670.32535801883,46668.61801689515,46681.39758118375,46676.03595352831,46715.86075381743,46918.39841975776,47120.13809295666,47684.70097957624,50378.738521920495,131.74380897588898,46671.41,2024-01-11T01:25:54.617Z
46663.75990503599,46663.73722017927,46662.39842130097,46660.053032791264,46712.204635439884,46916.85966142209,47109.9496515414,47685.57629372087,50373.00881967251,131.72987041714535,46664.34,2024-01-11T01:25:55.617Z
46664.744115286434,46664.17263366758,46665.732031341766,46664.77775223571,46713.324687469,46922.12058105829,47111.525775126494,47687.64893062464,50375.11920900936,131.72185621142162,46664.93,2024-01-11T01:25:56.617Z
46663.22681834061,46665.24838036747,46670.54426651497,46666.50331769669,46680.625883037756,46917.92573184071,47116.81252114098,47684.71140238397,50367.70387559395,131.73814469314726,46663.64,2024-01-11T01:25:57.617Z
46663.15999877696,46662.83523315331,46669.411523256,46663.11194722418,46674.61119800592,46914.32666950554,47107.49140835559,47682.433818938945,50365.08619081831,131.74381436173374,46663.16,2024-01-11T01:25:58.618Z
46663.22001515732,46663.661369782654,46671.414449074284,46666.36276252977,46675.9805535117,46914.955127272304,47108.38591424934,47684.49060356915,50367.986628317776,131.73456768260894,46663.15,2024-01-11T01:25:59.618Z
46666.51072761815,46666.5245689864,46673.44294429229,46669.037315983354,46712.6451378072,46917.57104496771,47117.09195454418,47685.94495016408,50372.81731292953,131.73130217377118,46665.27,2024-01-11T01:26:00.618Z
46666.51079557891,46666.48301706539,46675.44099773694,46672.74416655593,46711.96604102494,46915.86679125883,47115.30036607419,47684.195989455024,50370.675878634385,131.74253351742843,46666.51,2024-01-11T01:26:01.618Z
46666.510514366324,46666.51789927087,46675.17228856459,46672.56067430251,46719.17286868631,46915.542060272346,47118.16467174861,47683.62549501285,50387.29144901946,131.42521908340098,46666.51,2024-01-11T01:26:02.618Z
46674.092209365954,46676.88155489399,46684.15775856518,46677.538738347714,46716.858169552266,46923.16849575317,47119.5670184779,47694.368062488335,50383.43632169968,131.40423304247008,46677.12,2024-01-11T01:26:03.619Z
46666.71072284224,46665.930574626145,46672.644727006176,46667.964125919934,46678.643726817594,46917.20854951982,47116.69486252594,47685.07443330443,50374.58257830319,131.4118788771124,46666.71,2024-01-11T01:26:04.619Z
46666.718722132675,46667.08053669819,46676.725134525695,46667.86551878967,46712.00476527958,46918.689812555596,47112.034362740334,47688.47206364642,50382.88706677003,131.39287028793254,46663.51,2024-01-11T01:26:05.618Z
46661.35736842105,46664.04721307014,46669.230333935775,46667.81694455478,46675.84529376156,46868.7713589685,47117.8059544657,47680.0557727963,50373.04274085351,131.4023847011639,46664.62,2024-01-11T01:26:06.619Z
46659.46714922061,46659.76288685092,46664.544896493906,46659.28616769812,46710.83630250814,46919.238494646714,47113.02852190614,47689.11180368439,50381.90508696496,131.3792269845851,46665.5,2024-01-11T01:26:07.619Z
46663.69124367625,46661.366076027414,46668.16327778647,46662.35817073585,46674.08557604505,46915.78168853458,47107.78558828977,47683.86450931537,50373.56183067879,131.4121950541113,46663.93,2024-01-11T01:26:08.619Z
46661.201565880496,46660.39616997145,46665.716701826284,46661.73976682803,46673.702782052926,46915.43016189764,47115.35375968619,47683.6826170174,50373.32649836741,131.41298565302088,46656.43,2024-01-11T01:26:09.619Z
46655.64993003309,46655.144330800606,46658.85776277324,46657.51721103375,46670.161333378,46887.04975475768,47108.15327652541,47685.30573023122,50376.1499302393,131.3966612529973,46655.65,2024-01-11T01:26:10.619Z
46655.64934575217,46654.55824672682,46659.80985000734,46658.2688210001,46668.61209897682,46862.36466767573,47105.13271603723,47676.689808863826,50368.531712159565,131.41678560684767,46655.65,2024-01-11T01:26:11.619Z
46655.64867183694,46653.75966901237,46658.82418944662,46658.62935091538,46669.805316888254,46864.91075859948,47114.26539327187,47678.43080225761,50372.73072982201,131.4086926816402,46655.65,2024-01-11T01:26:12.620Z
46655.69138003667,46655.52929505344,46662.89427180018,46660.713455522404,46669.35366623558,46911.58155594198,47111.31686183059,47680.339044739485,50368.53295993393,131.4263357687062,46655.7,2024-01-11T01:26:13.619Z
46665.52000009679,46672.70601288993,46671.86814767405,46657.192417768725,46712.109025796075,46924.17896067573,47117.012548646315,47703.59218409411,50406.873768129706,131.3446089892573,46665.53,2024-01-11T01:26:14.620Z
46662.65287128714,46663.33597256361,46669.06212614939,46661.22424192636,46711.79302096388,46922.56398927275,47118.93291928545,47689.0555410089,50387.48112394444,131.37727147139762,46665.52,2024-01-11T01:26:15.621Z
46658.64,46657.60812623079,46663.06160723565,46657.0175340422,46707.66067338821,46920.98854566635,47111.33593891198,47688.11155359262,50385.6282429086,131.3759958320443,46662.69,2024-01-11T01:26:16.621Z
46658.88770527181,46657.876524554296,46663.09464214605,46657.45656966578,46707.81223311758,46916.34118939716,47116.67435972862,47686.67734825776,50382.359620961,131.38896350438037,46662.69,2024-01-11T01:26:17.621Z
46658.66352265009,46659.27075836115,46665.68839880365,46661.029201234465,46702.99021427089,46916.94737772697,47117.08992375107,47687.03973150864,50379.518893666136,131.38666551032065,46660.45,2024-01-11T01:26:18.621Z
46655.649999532674,46655.42262176904,46649.1229459261,46654.445855555,46706.878115046144,46898.71095555973,47110.21950847379,47685.75559731836,50383.56293823155,131.3801513268626,46655.65,2024-01-11T01:26:19.621Z
46655.64999955369,46654.60294319827,46655.86368844131,46654.982070193044,46669.35517091897,46861.829091686224,47104.91116931969,47677.3512064195,50371.33905521006,131.41298748685267,46655.65,2024-01-11T01:26:20.621Z
46651.38063543786,46652.234343245975,46657.62285773054,46658.488149866454,46665.50995841117,46860.473987677324,47103.95592446436,47675.46176429316,50367.53378614376,131.41863956160395,46651.38,2024-01-11T01:26:21.621Z
46649.68782113735,46651.169316882675,46655.96797788569,46653.386765490286,46665.23837172399,46861.61595817725,47111.11000685246,47674.57496249679,50364.44956695206,131.4223914313007,46649.72,2024-01-11T01:26:22.622Z
46649.13989980038,46650.23295425365,46656.245590143626,46653.24688827091,46665.26334730776,46861.686631366305,47111.18427543528,47674.578532235995,50364.548749633046,131.42194108211797,46649.69,2024-01-11T01:26:23.622Z
46649.27910500773,46648.73416601095,46648.80756897084,46650.63293960561,46663.318950803034,46860.17250120349,47103.617050434266,47674.133949751274,50364.743804079335,131.4199466727817,46653,2024-01-11T01:26:24.623Z
46650.87606033349,46651.20769196432,46655.29846566822,46653.45294418214,46664.790165307895,46860.80939864523,47111.21336493671,47673.53550040448,50364.89228560847,131.42242442985943,46651.92,2024-01-11T01:26:25.624Z
46649.39923107705,46651.417895586645,46655.43205218063,46653.75120769451,46666.17493761449,46862.33003420587,47105.162135510174,47675.932490514686,50366.527019914836,131.41365839039076,46651.85,2024-01-11T01:26:26.624Z
46660.43039010362,46660.10946325641,46664.64642938797,46660.730630784856,46709.302276930954,46916.14175864939,47115.88880122678,47685.60193655457,50380.19604757771,131.39779321492153,46660.43,2024-01-11T01:26:27.625Z
46655.611808579124,46657.416979781236,46657.86644412198,46658.585361465775,46670.95919029453,46913.96066482869,47113.68279927166,47683.01082916383,50373.24304109711,131.41051697354496,46659.26,2024-01-11T01:26:28.625Z
46655.79390508338,46655.05504986097,46658.53697979097,46658.20540955904,46670.616112467374,46863.45177312255,47112.74082481443,47677.17366848082,50370.748292866,131.41566010864227,46655.39,2024-01-11T01:26:29.626Z
46655.54405165905,46654.287143462265,46659.44036106378,46657.4465143487,46667.056445059716,46863.253918112736,47112.4570531089,47675.54755451153,50365.77995542844,131.41765582922955,46655.66,2024-01-11T01:26:30.626Z
46654.99106565425,46653.69802491352,46656.58259669393,46650.15647487119,46664.74903807332,46861.40940536895,47105.88434799937,47674.90545642574,50367.300853040106,131.40897751164016,46655.36,2024-01-11T01:26:31.626Z
46654.34575165195,46655.105993302255,46660.07545702625,46658.9939072463,46666.74655724063,46862.64165894912,47111.69617997323,47674.82206212886,50364.69831604023,131.42213133858246,46655.36,2024-01-11T01:26:32.626Z
46652.633667524184,46653.19465186728,46655.577108898695,46651.282248210024,46664.84532787485,46860.91256738574,47103.90492688204,47674.735093488714,50364.19627146672,131.4218336453141,46654.13,2024-01-11T01:26:33.626Z
46651.77009156898,46652.68973189748,46656.04315116261,46651.81394140994,46664.92991732635,46861.540375840304,47104.701617395396,47675.48676151986,50365.58666117419,131.41689688803282,46654.8,2024-01-11T01:26:34.626Z
46654.06271504597,46652.608581033994,46660.656989949435,46658.03221878874,46666.931742964196,46859.43373955816,47109.784718599185,47674.18022174598,50363.93751571307,131.42362068519046,46654.52,2024-01-11T01:26:35.627Z
46653.61872851454,46654.01826007856,46659.637506391104,46658.5599343659,46667.63172677892,46858.540154004215,47109.3386354466,47673.13460350161,50362.28283087626,131.4290416501105,46655.2,2024-01-11T01:26:36.627Z
46654.71182801791,46654.63103307204,46659.08416213368,46657.810628786305,46666.03223594694,46856.622455679535,47107.40857534197,47671.54512242589,50359.90043747835,131.4381020540159,46653.16,2024-01-11T01:26:37.628Z
46654.710831647964,46653.5282463019,46658.83948279235,46657.494909788344,46666.2984831753,46858.26278526453,47109.31912906928,47672.24292014135,50361.69801325591,131.43399617339776,46654.72,2024-01-11T01:26:38.628Z
46654.47652502008,46653.68290536615,46659.69861489547,46660.071887466635,46666.2750002099,46857.1905515973,47108.041060439005,47672.063922601425,50360.754662937004,131.43488377448398,46654.7,2024-01-11T01:26:39.628Z
46664.260010175945,46665.880636018315,46669.7236500251,46660.68700232704,46712.42555107286,46917.14254913051,47114.221082396856,47685.21192301122,50380.75006193221,131.39836331002587,46669.39,2024-01-11T01:26:40.628Z
46662.02202543176,46665.53307073695,46665.704487837465,46669.89470280442,46677.40925453801,46860.857576879906,47114.895314330555,47681.4581088755,50383.760986993904,131.41334717068935,46662.17,2024-01-11T01:26:41.629Z
46665.670377719754,46667.348444538686,46670.86939727596,46671.485152163914,46701.04645207784,46910.2069047301,47114.76841777287,47689.94173894325,50384.16170732244,131.41682615893023,46664.03,2024-01-11T01:26:42.629Z
46669.380969429,46671.61470507269,46674.36034597877,46672.429721063105,46717.01484421019,46912.29280973074,47116.107187708745,47683.154892946965,50385.769613643024,131.4101975589813,46669.39,2024-01-11T01:26:43.629Z
46673.427928944184,46676.82149894678,46679.82039764328,46673.69303025694,46711.69347251838,46917.88661573912,47115.694993080586,47684.827050247346,50380.0599890388,131.40047540902097,46674.46,2024-01-11T01:26:44.630Z
46664.02435342957,46664.43407340072,46673.6979970694,46671.93257077423,46705.0788991091,46912.27818498752,47112.842134793405,47683.42616958306,50373.66489666019,131.4081269594034,46668.62,2024-01-11T01:26:45.630Z
46659.66092041214,46659.90221133088,46667.1822401163,46664.89697467068,46673.42446072128,46911.379730665765,47111.896009274446,47682.49432287565,50372.0991972023,131.41395005659322,46659.67,2024-01-11T01:26:46.630Z
46657.81629147179,46658.835295123754,46665.72475130408,46664.84683460341,46667.10035915931,46856.65873850639,47106.02385172195,47670.10534333746,50358.058738954576,131.44854137769403,46658.33,2024-01-11T01:26:47.630Z
46658.32772601377,46659.30232039668,46667.61418906516,46664.90050169799,46671.212155074616,46857.89389803427,47110.81865002028,47672.75746662855,50364.278513053185,131.44127232550585,46658.33,2024-01-11T01:26:48.630Z
46655.90664688816,46657.112456748895,46662.02328509962,46664.771515535176,46666.31309900928,46858.251908619306,47108.41764515946,47672.91524771211,50362.38960697136,131.43135520844035,46657.64,2024-01-11T01:26:49.630Z
46655.44355075051,46655.75004823777,46659.97820353183,46661.40135998921,46665.690666887276,46856.87680594257,47110.32481187766,47671.56082868014,50360.26547463486,131.44036319741514,46657.59,2024-01-11T01:26:50.630Z
46655.809959075,46653.94178628001,46656.09041219851,46664.71591465167,46666.842798208345,46858.90562599789,47109.045614161856,47673.169723206156,50362.60155182727,131.4283791779227,46653.49,2024-01-11T01:26:51.630Z
46652.16090910915,46653.93011638693,46654.821299439514,46660.23247336721,46669.38960209758,46858.02788463749,47109.40623155827,47674.49812165039,50367.101336515865,131.4310833327366,46652.78,2024-01-11T01:26:52.630Z
46652.16011003912,46653.32493068124,46657.43581452548,46664.728072833896,46676.94900120208,46880.558897073555,47111.711935904474,47678.443791163205,50378.636777528416,131.43309325636744,46652.17,2024-01-11T01:26:53.631Z
